,id,x,y,CRI_v2.0.r1,all,MCM_v3.2,MCM_v3.1,MCM_v3.3.1,CRI_v2.0.r2,CRI_v2.0.r3,CRI_v2.0.r4,CRI_v2.0.r5,CRI_v2.2,rxns
963,NBPINBOOH,-0.0875401086278893,-0.7054861784218363,False,True,True,True,True,False,False,False,False,False,False
964,IC7DCCO2,-0.2730280728157398,0.05069639630345857,False,True,True,True,True,False,False,False,False,False,False
965,IC7DCCO3H,-0.2749502279749284,0.019071682949233892,False,True,True,True,True,False,False,False,False,False,False
966,CHOC4PAN,-0.0031343408382031868,-0.3970135977886927,False,True,True,True,True,False,False,False,False,False,False
967,PXCATECOOA,-0.24438902782798178,0.6971455415609555,False,True,True,True,True,False,False,False,False,False,False
968,C4MDIAL,-0.18559013641602906,0.17108408978363832,False,True,True,True,True,False,False,False,False,False,False
969,PXYBIPERO,-0.13251739151277175,0.38399133284423637,False,True,True,True,True,False,False,False,False,False,False
970,OXYMUCOH,-0.3287903488213879,0.4651364316808051,False,True,True,True,True,False,False,False,False,False,False
971,C6DICARB,-0.06277342520526252,0.15045544808604627,False,True,True,True,True,False,False,False,False,False,False
972,METLMUCPAN,-0.014983864605982333,0.27605719627283687,False,True,True,True,True,False,False,False,False,False,False
973,MACRNBCO3H,-0.3902578962582667,0.05674334905046807,False,True,True,False,True,False,False,False,False,False,False
974,C123CO,0.5872576358691424,0.06839638082757848,False,True,True,True,True,False,False,False,False,False,False
975,C123OOH,0.6380675165926506,0.08677136259623763,False,True,True,True,True,False,False,False,False,False,False
976,NMBOBCO,-0.03038338612145053,-0.7589742616247417,False,True,True,True,True,False,False,False,False,False,False
977,NMBOBO2,-0.039498719999232046,-0.7498504600188258,False,True,True,True,True,False,False,False,False,False,False
978,TM123OLO2,-0.09258248648078515,0.6176548171347405,False,True,True,True,True,False,False,False,False,False,False
979,TM123OLOOH,-0.08566054787884059,0.6087881757508917,False,True,True,True,True,False,False,False,False,False,False
980,C51OH2CO,0.16196645889700134,-0.26901898892762965,False,True,True,True,True,False,False,False,False,False,False
981,PE1ENEANO3,0.18221884031832114,-0.2599712084133544,False,True,True,True,True,False,False,False,False,False,False
982,C734O2,-0.6457466538147122,-0.41500667867332364,False,True,True,False,True,False,False,False,False,False,False
983,C734OH,-0.6404818551918429,-0.4122220837058871,False,True,True,False,True,False,False,False,False,False,False
984,CHOCOCH2O,-0.1084320046972973,-0.13594915624757464,False,True,True,True,True,False,False,False,False,False,False
985,UCARB10,-0.2768814183996402,-0.03155505773768352,True,True,False,False,False,True,True,True,True,True,False
986,CHCLOOA,0.20751055796075124,-0.0592725654106947,False,True,True,False,True,False,False,False,False,False,False
987,HCL,0.2212015584719882,-0.04663951701995661,False,True,True,False,True,False,False,False,False,False,False
988,C1011CO3H,-0.32505113671157615,-0.6527484727262007,False,True,True,False,True,False,False,False,False,False,False
989,C1011O2,-0.32290098927628197,-0.6622549762522824,False,True,True,False,True,False,False,False,False,False,False
990,HO2C54CO3,0.30775455928172146,-0.3049653612984071,False,True,True,True,True,False,False,False,False,False,False
991,HO2C54O2,0.32713031755734523,-0.3090327465851811,False,True,True,True,True,False,False,False,False,False,False
992,C73O,0.22480621017941638,-0.1303431974143271,False,True,True,True,True,False,False,False,False,False,False
993,C73O2,0.3091869163110048,-0.09067233262544983,False,True,True,True,True,False,False,False,False,False,False
994,CCL3CO3,0.4440172490591614,0.20073516058285135,False,True,True,True,True,False,False,False,False,False,False
995,CCL3CO3H,0.45035383256302763,0.19670604548809378,False,True,True,True,True,False,False,False,False,False,False
996,MEPROPENE,0.11340657613513727,-0.4773436423553741,True,True,True,True,True,True,True,False,False,True,False
997,MPRANO3O2,0.159307864543762,-0.6308356872344181,False,True,True,True,True,False,False,False,False,False,False
998,C625OOH,-0.1237500902803732,-0.32155020684237745,False,True,True,False,True,False,False,False,False,False,False
999,C8CO4DB,0.0017982289029152554,-0.0016324494988321225,False,True,True,True,True,False,False,False,False,False,False
1000,C513OH,-0.13465124655727467,-0.3095947286794961,False,True,True,True,True,False,False,False,False,False,False
1001,RA28NO3,0.13076187556268026,0.15101433652355412,False,True,False,False,False,False,False,False,False,True,False
1002,PHCOCOME,-0.685650477533299,0.4673546388551706,False,True,True,True,True,False,False,False,False,False,False
1003,PHCOETO2,-0.6560045714684877,0.4596628688875861,False,True,True,True,True,False,False,False,False,False,False
1004,M3BU3EPAN,-0.4069237254160545,-0.18724871591317604,False,True,False,False,True,False,False,False,False,False,False
1005,C825O,-0.6880426399767912,-0.3204607424515309,False,True,True,False,True,False,False,False,False,False,False
1006,C825OOH,-0.7013288605925896,-0.3230902126276538,False,True,True,False,True,False,False,False,False,False,False
1007,C6PAN13,0.06262892167387579,-0.33546809924337784,False,True,True,True,True,False,False,False,False,False,False
1008,MEKAOH,0.17340779394436545,-0.3227249263379942,False,True,True,True,True,False,False,False,False,False,False
1009,C4MCO2OOH,-0.09709531970932872,0.11488107413532145,False,True,True,True,True,False,False,False,False,False,False
1010,C7CO2M5OOH,-0.06292294800735243,0.07223306770675775,False,True,True,True,True,False,False,False,False,False,False
1011,BUT2OLO2,0.2690948554846142,-0.07653717298312546,False,True,True,True,True,False,False,False,False,False,False
1012,C1210PAN,-0.09672893029568763,-0.26087056483122784,False,True,True,False,True,False,False,False,False,False,False
1013,DETLBIPRO,0.09483124552682076,0.2562550719484791,False,True,True,True,True,False,False,False,False,False,False
1014,DETLBPROOH,0.09096488482363929,0.275246133372669,False,True,True,True,True,False,False,False,False,False,False
1015,PBENZ,-0.174591500466451,0.23742533644018438,False,True,True,True,True,False,False,False,False,True,False
1016,RN22O2,0.5883987971329323,-0.21151905433982632,True,True,False,False,False,True,True,False,False,True,False
1017,C61NO3,0.2932970502127725,-0.2911431512829321,False,True,True,True,True,False,False,False,False,False,False
1018,C61O,0.27386812120659787,-0.2757174464628014,False,True,True,True,True,False,False,False,False,False,False
1019,RN19O2,0.4995671312711032,-0.28776341408728257,True,True,False,False,False,True,True,True,True,True,False
1020,RN19OOH,0.5532968917703562,-0.31061444768251023,True,True,False,False,False,True,True,True,True,True,False
1021,ISOPBO2,-0.4571914612953223,-0.08531278903982031,False,True,True,True,True,False,False,False,False,False,False
1022,CO356C9,0.4891309803555113,0.0680520457762046,False,True,True,True,True,False,False,False,False,False,False
1023,C8CO2DCO3H,-0.027001279509249576,-0.028744415284810865,False,True,True,True,True,False,False,False,False,False,False
1024,PCATEC1O,-0.5148951484180421,0.5212955560731753,False,True,True,True,True,False,False,False,False,False,False
1025,PCATEC1O2,-0.5241503684451172,0.5307038221846723,False,True,True,True,True,False,False,False,False,False,False
1026,C623O,-0.24528497921368497,-0.34009924823932425,False,True,True,False,True,False,False,False,False,False,False
1027,C623O2,-0.2637269825526565,-0.34094389941339487,False,True,True,False,True,False,False,False,False,False,False
1028,EBZBIPERO,-0.1284600946872697,0.16154225780170006,False,True,True,True,True,False,False,False,False,False,False
1029,BCALCOOH,-0.16773205698907712,-0.27737293956155407,False,True,True,False,True,False,False,False,False,False,False
1030,C141CO,-0.2388320359463051,-0.35576105155549376,False,True,True,False,True,False,False,False,False,False,False
1031,ACCOMECO3,0.26429091322912623,-0.1503872647186817,False,True,True,True,True,False,False,False,False,False,False
1032,ACCOMECO3H,0.324410746004143,-0.15431562189721493,False,True,True,True,True,False,False,False,False,False,False
1033,M2HEXAO,0.5641565002822762,-0.46105020823383247,False,True,True,True,True,False,False,False,False,False,False
1034,M2HEXAO2,0.5845529833463721,-0.43616423900810786,False,True,True,True,True,False,False,False,False,False,False
1035,C92O,0.4377977192272011,-0.07099263010154444,False,True,True,True,True,False,False,False,False,False,False
1036,C92O2,0.5449077561552711,-0.045268837844272825,False,True,True,True,True,False,False,False,False,False,False
1037,UDEC3ONE,0.8627310129460752,-0.05567259299672189,False,True,True,True,True,False,False,False,False,False,False
1038,RU10O2,-0.27444026313237535,-0.020048952561348532,True,True,False,False,False,True,True,True,True,True,False
1039,C4NO32M1O,0.1979997049732818,-0.27935868052443524,False,True,True,True,True,False,False,False,False,False,False
1040,DETLBIPRO2,0.07842912613398356,0.2625340489560004,False,True,True,True,True,False,False,False,False,False,False
1041,DETLBPR2OH,0.09547320764763367,0.2774826262685175,False,True,True,True,True,False,False,False,False,False,False
1042,PHCOETOH,-0.6794132096680636,0.4709983036471528,False,True,True,True,True,False,False,False,False,False,False
1043,C513O2,-0.1345842410281548,-0.3313225991222315,False,True,True,True,True,False,False,False,False,False,False
1044,C6CO23HO5,0.16798331398967314,-0.17177749428617817,False,True,True,True,True,False,False,False,False,False,False
1045,C32OH13CO,-0.19845547267912078,0.13639086939511125,False,True,True,True,True,False,False,False,False,False,False
1046,OCCOHCO2,-0.27568727433882234,-0.11221505668542575,False,True,True,False,True,False,False,False,False,False,False
1047,MGLOOA,-0.2595149441556983,0.05809754207378437,False,True,True,True,True,False,False,False,False,False,False
1048,CARB7,-0.19012264483877583,-0.03688492155332257,True,True,False,False,False,True,True,True,True,True,False
1049,MGLOOB,-0.14871489033153729,0.2997679902410042,False,True,True,True,True,False,False,False,False,False,False
1050,NPXYQO,-0.14525976142619912,0.24741080433260842,False,True,True,True,True,False,False,False,False,False,False
1051,NPXYQO2,-0.15610345341437337,0.2827388458600897,False,True,True,True,True,False,False,False,False,False,False
1052,MC6CO2O2,-0.22306001862334468,0.3741423449364776,False,True,True,True,True,False,False,False,False,False,False
1053,MC6CO2OH,-0.15368946176937748,0.25760229043301197,False,True,True,True,True,False,False,False,False,False,False
1054,C5PACALD2,-0.19628046019310652,0.09940875729857002,False,True,False,False,True,False,False,False,False,False,False
1055,HC4ACO3,-0.3334503629111978,-0.01830848886376424,False,True,True,True,True,False,False,False,False,False,False
1056,C42CHO2O,0.16806569103532243,-0.2205077252926394,False,True,True,True,True,False,False,False,False,False,False
1057,C4NO3CHO,0.20727020544140973,-0.25024366448952184,False,True,True,True,True,False,False,False,False,False,False
1058,C103CO,0.5922753741915461,0.007096916388600771,False,True,True,True,True,False,False,False,False,False,False
1059,MACRNB,-0.5053090931085702,0.08508491911844906,False,True,True,False,True,False,False,False,False,False,False
1060,MACRNBCO3,-0.4394154220793208,0.06515960096053353,False,True,True,False,True,False,False,False,False,False,False
1061,MXCATEC1O2,-0.2068028292264269,0.8205472854290567,False,True,True,True,True,False,False,False,False,False,False
1062,MXCTEC1OOH,-0.2072603317032462,0.8245991886208286,False,True,True,True,True,False,False,False,False,False,False
1063,DNPXYOLO,-0.2555957206438152,0.9247200048962645,False,True,True,True,True,False,False,False,False,False,False
1064,CO23C6,0.44664175516263493,-0.05796676049446936,False,True,True,True,True,False,False,False,False,False,False
1065,HEX3ONCOOH,0.4513159220923604,-0.04512302164531534,False,True,True,True,True,False,False,False,False,False,False
1066,HO5C5CO3,0.27013566024718516,-0.1204402165910563,False,True,True,True,True,False,False,False,False,False,False
1067,MALDIALOOH,-0.24667726303331994,0.10544906697002543,False,True,True,True,True,False,False,False,False,False,False
1068,NC101O,0.18709165298173303,-0.9977850522140559,False,True,True,True,True,False,False,False,False,False,False
1069,NC101O2,0.19591569568161726,-0.9876210499397486,False,True,True,True,True,False,False,False,False,False,False
1070,PEBOOH,0.508159943455718,-0.23231770352772796,False,True,True,True,True,False,False,False,False,False,False
1071,C4MCODBCO3,-0.003446715266082867,0.17100728699121515,False,True,True,True,True,False,False,False,False,False,False
1072,C7M3CO,0.010211675887649152,0.056340828391383546,False,True,True,True,True,False,False,False,False,False,False
1073,DM35EBO,0.10205384451559962,0.397380513772563,False,True,True,True,True,False,False,False,False,False,False
1074,DMPHCOME,0.08640583440489169,0.37048544923725935,False,True,True,True,True,False,False,False,False,False,False
1075,INANCHO,-0.7106875163393741,-0.09524248548172065,False,True,True,False,True,False,False,False,False,False,False
1076,INANCO3,-0.7975334043163068,-0.09239462247039076,False,True,True,False,True,False,False,False,False,False,False
1077,RTN26O2,0.4849205032524353,-0.6352437062331722,True,True,False,False,False,True,True,True,True,True,False
1078,RTN26PAN,0.4774594411990414,-0.5402832890541043,True,True,False,False,False,True,True,True,True,True,False
1079,EIPKBOH,0.2782173799881098,-0.0475356043817311,False,True,True,True,True,False,False,False,False,False,False
